Date,Open,High,Low,Close,Volume,Return,Vol-5d,MACD,RSI,EMA,MFI,signal
2002-07-11,1.1542860269546509,1.2785710096359253,1.1328569650650024,1.269286036491394,2529800,0.09085396282925662,0.06987701348660608,0.022700033158204125,64.2146550350149,1.1551401631968214,68.46098331673822,0.0
2002-07-12,1.2785710096359253,1.2799999713897705,1.207142949104309,1.2078570127487183,2837800,-0.048396517393731076,0.06433178401237473,0.026249066149028888,57.85169515471088,1.16472504493353,72.93813316961769,0.0
2002-07-15,1.2428569793701172,1.2485710382461548,1.076429009437561,1.1428569555282593,4239200,-0.05381436422887376,0.08200505488531373,0.02354532314534774,51.982154491541415,1.1607490286780262,66.0576373853483,0.0
2002-07-16,1.1528569459915161,1.157142996788025,1.1042859554290771,1.1264289617538452,1941800,-0.014374496908775902,0.021378938531627617,0.01984818797646626,50.58524784787925,1.1545090165099934,67.85743651458968,0.0
2002-07-17,1.1449999809265137,1.1635710000991821,1.0757139921188354,1.089285969734192,1261400,-0.032974109580618194,0.019730538679813035,0.013762408204675669,47.478626697650604,1.142650280732575,69.51206707765589,0.0
2002-07-18,1.1171430349349976,1.166429042816162,1.1107139587402344,1.1492860317230225,2899400,0.055082011203607006,0.047233703052514085,0.013623840300476697,52.54825477952501,1.143856780912656,75.63943096965141,0.0
2002-07-19,1.1528569459915161,1.160714030265808,1.122143030166626,1.159999966621399,1792000,0.009322252774893736,0.04195412885572218,0.01421469113323437,53.412997240302296,1.1467919055869729,72.27087702786265,0.0
2002-07-22,1.135714054107666,1.179286003112793,1.1150000095367432,1.170714020729065,1993600,0.009236253806861328,0.02644426957004079,0.015370300049160512,54.309699216808326,1.1511413810673532,70.9194141991053,1.0
2002-07-23,1.176429033279419,1.2135709524154663,1.1307140588760376,1.1464289426803589,1577800,-0.0207438175495519,0.017333881365275163,0.0141632603520645,51.872500762509006,1.1502845740878997,64.8857810109334,1.0
2002-07-24,1.1464289426803589,1.1592860221862793,1.0742859840393066,1.114285945892334,3355800,-0.02803749590696336,0.019754049543683486,0.010492055599430783,48.753936292387124,1.1437393689614332,53.202423104492226,1.0
2002-07-25,1.125,1.127856969833374,1.034999966621399,1.0364290475845337,4755800,-0.06987156088148583,0.03261263219238907,0.001285381291765919,42.14463888972587,1.1242284014383606,43.7219838083005,1.0
2002-07-26,1.0499999523162842,1.0585709810256958,0.8500000238418579,0.8714290261268616,7046200,-0.15920049890748966,0.06537873895417809,-0.019104868168603684,32.186276388566746,1.0782648786544515,39.665008902676185,1.0
2002-07-29,0.8964290022850037,0.9242860078811646,0.8500000238418579,0.87642902135849,3260600,0.0057376964522875,0.0825641440052908,-0.034463555525987344,32.70519281691188,1.0415674500551857,40.123803619779174,1.0
2002-07-30,0.8935710191726685,0.942857027053833,0.8935710191726685,0.9142860174179077,3777200,0.04319459435601325,0.1076811661544179,-0.04308403675536865,36.65737647813537,1.0184253713938625,42.275800206299124,1.0
2002-07-31,0.9285709857940674,0.9599999785423279,0.9057139754295349,0.9535710215568542,3333400,0.04296795903091,0.021560623892541556,-0.046213142382627526,40.558676690473746,1.0066336714234971,42.3116655061766,0.0
2002-08-01,0.949999988079071,0.9599999785423279,0.8778570294380188,0.8914290070533752,4529000,-0.06516768347471635,0.05103302554488237,-0.05309527310645423,36.70735637363019,0.9856873688107477,34.302503539557236,0.0
2002-08-02,0.8864290118217468,0.8878570199012756,0.7064290046691895,0.7778570055961609,6655600,-0.12740442655397477,0.0744927678262242,-0.06694205629001104,30.927227880641443,0.9479000300444592,34.039739687989716,0.0
2002-08-05,0.7785710096359253,0.8128569722175598,0.7607139945030212,0.7749999761581421,3808000,-0.003672949420606031,0.061866109380263906,-0.07725571433725498,30.79585528696955,0.9164636566105833,33.481811574886365,0.0
2002-08-06,0.7957140207290649,0.8035709857940674,0.7428569793701172,0.7607139945030212,3217200,-0.01843352528336817,0.06757959548701803,-0.08559543112354118,30.107180904608608,0.8881455362273901,32.75002420866981,0.0
