Date,Open,High,Low,Close,Volume,Return,Vol-5d,MACD,RSI,EMA,MFI,signal
2012-07-06,31.440000534057617,31.899999618530273,31.260000228881836,31.729999542236328,10945600,0.008261844123126583,0.010773672008855128,0.6186173972831099,52.027459650854716,31.388909425812763,65.47537888706172,0.0
2012-07-09,32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,17785200,0.01386695975596508,0.0031291103717304555,0.640365966556665,54.33785722969215,31.53092556092777,62.9346837430252,0.0
2012-07-10,32.43000030517578,32.47999954223633,31.15999984741211,31.469999313354492,14269500,-0.02175936883535634,0.019156921454367704,0.5942674615066892,50.19601160868079,31.51984806136899,56.30605419432168,0.0
2012-07-11,31.479999542236328,31.559999465942383,30.549999237060547,30.969999313354492,13030300,-0.015888147788672535,0.019100929080670313,0.5114920804959517,47.41583636256488,31.419875561729988,56.8107931635508,0.0
2012-07-12,30.700000762939453,31.399999618530273,30.600000381469727,30.809999465942383,11300700,-0.0051662851456091285,0.015656803970435545,0.4280470838364714,46.52776192136994,31.308988998859512,51.434969537467,0.0
2012-07-13,31.040000915527344,31.06999969482422,30.559999465942383,30.719999313354492,8108300,-0.002921134506586931,0.013695856021562508,0.35061242090438327,46.005790394933896,31.201899965131325,32.81179512532095,1.0
2012-07-16,30.5,30.5,28.209999084472656,28.25,24672100,-0.08040362527875267,0.0441007075301538,0.08891167228937746,34.550080955404276,30.66519088056199,33.13492203418825,1.0
2012-07-17,28.479999542236328,28.59000015258789,27.149999618530273,28.09000015258789,30438600,-0.005663711412818073,0.04396421429039885,-0.12990128578988802,33.96016959067424,30.196974384566698,21.372686868386516,0.0
2012-07-18,28.309999465942383,29.290000915527344,28.149999618530273,29.110000610351562,16841800,0.03631187085165255,0.0591192456933376,-0.21848802513819976,40.889164941084964,29.999342789254854,30.122467805787693,0.0
2012-07-19,29.40999984741211,29.5,28.6299991607666,29.0,13685100,-0.00377879106991319,0.04869350622656288,-0.2941786755942566,40.396907990130686,29.817644100299425,37.0189372096074,0.0
2012-07-20,29.0,29.469999313354492,28.719999313354492,28.760000228881836,11869100,-0.008275854176488462,0.04223163390007771,-0.3692732846094948,39.285642339259645,29.625345214587135,38.61329129764065,1.0
2012-07-23,28.1200008392334,29.0,28.010000228881836,28.75,12390700,-0.0003477131016081936,0.003975996594404764,-0.4246975887389617,39.237208191741935,29.466191539207653,39.142730476307484,1.0
2012-07-24,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,11539800,-0.010434756071671214,0.005311382653887823,-0.48721289334962137,37.73424494841768,29.281429579886158,39.71331602534048,1.0
2012-07-25,28.389999389648438,29.489999771118164,28.079999923706055,29.34000015258789,17230200,0.03128293025593876,0.021766225318219822,-0.4596427346156595,44.523380666850045,29.292078774922835,41.46290274393904,1.0
2012-07-26,27.75,28.229999542236328,26.729999542236328,26.850000381469727,64597400,-0.08486706742223848,0.04917411546063106,-0.6314365494333387,33.5135632076792,28.84806452156772,29.454405636337864,1.0
