Date,Open,High,Low,Close,Volume,MACD_12_26_9,MACD,RSI,EMA,MFI,signal
2002-03-04,0.35611264332290077,0.37632245464570063,0.3484580857781708,0.3718821704387665,348258400,-0.0005204154812687989,-0.0005204154812687989,54.836555861440424,0.35597179464471806,43.627010432551515,0.0
2002-03-05,0.36973866249753917,0.37402548342248976,0.35825596044017477,0.36024677753448486,274702400,-0.0001799776817831833,-0.0001799776817831833,51.013292012173814,0.3567490642610393,38.92600162472319,0.0
2002-03-06,0.3594812110767169,0.3726477570039459,0.35106016124248846,0.3685135543346405,226206400,0.0007482560959661266,0.0007482560959661266,53.49420219467991,0.3588880624562395,33.42233756377352,0.0
2002-03-07,0.3683608596163296,0.37555671487275827,0.36147105983234806,0.37325984239578247,258249600,0.0018455989170748643,0.0018455989170748643,54.906257262193435,0.3615011133543382,38.48697762161346,0.0
2002-03-08,0.3787718951607922,0.38413042199119685,0.37203558188807734,0.3775467276573181,269774400,0.0030262817303500777,0.0030262817303500777,56.199835574723366,0.36441849777306184,43.71076611528655,0.0
2002-03-11,0.3766284431107274,0.38489602960762415,0.3689730442506008,0.383670836687088,262785600,0.00440536349548637,0.00440536349548637,58.051158389272885,0.3679189230301575,49.90671272265224,0.0
2002-03-12,0.37525056728969747,0.3787717632377665,0.36897295621848714,0.3784656822681427,254055200,0.005020411095771449,0.005020411095771449,55.88890109818077,0.3698365156188821,50.03148843059091,0.0
2002-03-13,0.3731072766126579,0.38045575182824326,0.3697386984730981,0.3749437630176544,200765600,0.00516412251081888,0.00516412251081888,54.412098607985214,0.37076510605502244,52.124274723279505,0.0
2002-03-14,0.37203554546032125,0.37662844755116154,0.365451851771083,0.37402549386024475,217296800,0.005144614284856741,0.005144614284856741,54.011363609038476,0.3713579038377901,45.85323073438275,0.0
2002-03-15,0.37448509724029333,0.38213965422293683,0.3712699809399166,0.3819870352745056,240900800,0.005705810696025659,0.005705810696025659,56.97034035949763,0.37329047318992015,43.805803844574136,1.0
2002-03-18,0.381987017279593,0.3835174226848602,0.37234166883284275,0.37877190113067627,304556000,0.00582399307283521,0.00582399307283521,55.41959326289128,0.3742870964518758,37.68522575447361,1.0
2002-03-19,0.37800635917427133,0.38734565412592703,0.37203566879663835,0.3804558515548706,242345600,0.005984548039241866,0.005984548039241866,56.09370798461909,0.37540868828878393,50.97907531647707,1.0
2002-03-20,0.3775467429143275,0.38489608738652314,0.3750972510069502,0.38152748346328735,294319200,0.0061276252957676025,0.0061276252957676025,56.54404752128213,0.37652119650232996,60.5335697428444,1.0
2002-03-21,0.3652983728362505,0.3720355543604977,0.3561125684348187,0.3715760111808777,616352800,0.0053760427329585525,0.0053760427329585525,51.283649309534944,0.37562207189842955,48.14967912578324,1.0
2002-03-22,0.37081040720683833,0.37601547179909556,0.3654518804801585,0.368820458650589,202193600,0.004506114395202432,0.004506114395202432,49.899341765545735,0.3743854149442767,46.2631358533623,1.0
2002-03-25,0.36851364327865,0.3688205676381923,0.3558066119626035,0.3574904799461365,262830400,0.0028693789131841174,0.0028693789131841174,44.57188704127204,0.37131360858097845,46.43168650505246,1.0
2002-03-26,0.3551942614866409,0.36193059860265075,0.35213176510381117,0.35917502641677856,257840800,0.0016887165997089837,0.0016887165997089837,45.50349288538672,0.369106593642033,46.11445736339695,0.0
2002-03-27,0.3574903444451545,0.36315495176896956,0.35611255814460163,0.35932767391204834,127702400,0.0007566286431934244,0.0007566286431934244,45.59273100439208,0.36732860823658126,44.19915658504535,0.0
2002-03-28,0.3628489542919367,0.36560539627781735,0.3591751632619776,0.36239027976989746,108455200,0.0002620481913564454,0.0002620481913564454,47.45192480377861,0.3664307303335478,41.57990822035383,1.0
2002-04-01,0.357949983111841,0.3781589517939146,0.3564187342811502,0.3744851350784302,199046400,0.0008364018426907371,0.0008364018426907371,54.119797683398474,0.36789516755989005,40.416555003436706,1.0
2002-04-02,0.3674418233798055,0.372035594830192,0.3654519002672842,0.3685135543346405,203795200,0.0008004969592720901,0.0008004969592720901,50.69917843161527,0.3680076015189356,41.051536411870934,1.0
2002-04-03,0.36820757814076027,0.3749438935668187,0.36131864372707934,0.36361464858055115,214530400,0.00037244797952362685,0.00037244797952362685,48.01787498276958,0.3672088828028657,40.94487655035525,1.0
2002-04-04,0.36239034391098124,0.3835175333892805,0.36239034391098124,0.3812215030193329,338497600,0.0014373729451560013,0.0014373729451560013,56.85047285673105,0.3697566319331324,49.03191603993351,0.0
2002-04-05,0.381987017279593,0.3856608334508047,0.36897309054411404,0.37877190113067627,278348000,0.0020599257112126623,0.0020599257112126623,55.43907700040906,0.37139577178723127,49.55923272160775,0.0
2002-04-08,0.36989214700875617,0.3778527840667047,0.36407407734454206,0.37601545453071594,261514400,0.0023043183124145106,0.0023043183124145106,53.819892487704095,0.37223571410422845,50.217920428770285,0.0
2002-04-09,0.3764749529190943,0.3827525905714499,0.36759523055046284,0.3689730167388916,191531200,0.0019077440500491205,0.0019077440500491205,49.816640687498285,0.37164249640143987,49.43663224382592,0.0
2002-04-10,0.37065695224721007,0.381987011259035,0.36759529828636045,0.3775467276573181,224980000,0.0022592397975285117,0.0022592397975285117,54.27574114623013,0.37271599299341773,48.356971962321126,0.0
2002-04-11,0.3832113849933892,0.38581433927492176,0.3789245629761195,0.38060927391052246,407254400,0.0027531875652107574,0.0027531875652107574,55.7869904318426,0.37415113497834585,63.948777627154314,1.0
2002-04-12,0.3829052124812289,0.38535470402089933,0.376168899947519,0.383670836687088,320241600,0.003353035552662531,0.003353035552662531,57.306138367869075,0.3758819898344808,55.62408395788065,1.0
2002-04-15,0.38367093435150856,0.38504872099338827,0.37969019338681204,0.3827527165412903,299370400,0.0037115503397174288,0.0037115503397174288,56.67721243415761,0.3771312128720825,63.69585849759058,1.0
2002-04-16,0.38504867857596436,0.3979091689664954,0.38458913534640193,0.39408189058303833,614577600,0.0048538928988347,0.0048538928988347,62.1912984545519,0.3802131542740744,73.91208037930102,1.0
2002-04-17,0.3969909343659225,0.40066475068680396,0.38856988434884404,0.39974650740623474,396250400,0.006145453876645002,0.006145453876645002,64.61632790938539,0.38376467302537626,75.79129756565928,1.0
2002-04-18,0.3904071443819784,0.3907132254208355,0.38091525938359255,0.3890293836593628,401710400,0.006232399712767067,0.006232399712767067,57.14807141898011,0.38472189314064653,68.11704440038372,1.0
2002-04-19,0.3902546408537481,0.3902546408537481,0.3816809714467212,0.382445752620697,375407200,0.005704305231285123,0.005704305231285123,53.08876795042908,0.3843080494097466,61.0721452298198,0.0
2002-04-22,0.3803022883136478,0.3816809179101865,0.37096386459397473,0.3755567669868469,269427200,0.004676000954702664,0.004676000954702664,49.15430064390944,0.38271690715103757,60.16124306333777,1.0
2002-04-23,0.37570941169727096,0.37938407114309003,0.36882047923459504,0.37126997113227844,233469600,0.003475095074910839,0.003475095074910839,46.82858540033885,0.3806356460567177,59.87248392537177,0.0
2002-04-24,0.37203562830432885,0.3750972826471594,0.3625428722126211,0.363920658826828,140448000,0.0019083422492841007,0.0019083422492841007,43.0664639073574,0.377596557469465,55.022326921117774,0.0
2002-04-25,0.3607056237216041,0.3726478746221082,0.36055303028076835,0.36927929520606995,194202400,0.0010865514304073676,0.0010865514304073676,46.4448939462987,0.37608432796702956,54.103964018832706,0.0
2002-04-26,0.3717286671033341,0.3731072967793971,0.35213186338588015,0.35228532552719116,304981600,-0.0009253284326163347,-0.0009253284326163347,38.618414553254944,0.37175723661433163,53.71162669899681,1.0
2002-04-29,0.35458133607307807,0.368360912051042,0.353509630737619,0.36682966351509094,272288800,-0.0013308104409920918,-0.0013308104409920918,46.87024155708654,0.37086131423265145,54.458818436399916,0.0
2002-04-30,0.36575794156734004,0.37325987857482473,0.36361450544230345,0.3715760111808777,280963200,-0.001254703819616898,-0.001254703819616898,49.26715052494464,0.3709912591323289,54.971278282425295,1.0
2002-05-01,0.37188227888898945,0.37188227888898945,0.35764399640929734,0.3671359121799469,214704000,-0.001534973437478493,-0.001534973437478493,47.1253167084781,0.37029028695916855,48.05773646041926,1.0
2002-05-02,0.3645336495005125,0.3726477493307271,0.36131853335662717,0.3626963198184967,239344000,-0.0020912208371441365,-0.0020912208371441365,45.017908043261954,0.3689095656608646,54.561838923824325,1.0
2002-05-03,0.36085895531929846,0.36774873016246096,0.35871551921204414,0.359939843416214,230781600,-0.0027230854833645846,-0.0027230854833645846,43.71089463870993,0.36727870707092813,48.347526304302804,1.0
2002-05-06,0.35749038002163,0.35978727843491487,0.34386429138473334,0.34677332639694214,249664800,-0.004237424264893874,-0.004237424264893874,38.03107388761166,0.36355045603929426,36.5823278764962,1.0
2002-05-07,0.3512136307542968,0.3513662497016443,0.3389653278307079,0.34401777386665344,242748800,-0.005595398449250222,-0.005595398449250222,36.94896809514258,0.3599990592806323,26.8945620076654,1.0
2002-05-08,0.35519432037882376,0.3754032839746244,0.35274482878543356,0.37310725450515747,436682400,-0.004275044742762746,-0.004275044742762746,52.359547487411085,0.36238236750327324,38.68031057900524,1.0
2002-05-09,0.37126995392800105,0.3728003592940184,0.3643801785860026,0.3703508675098419,224616000,-0.003411743852773319,-0.003411743852773319,51.08542068730939,0.3638311856862857,46.969914679906495,1.0
2002-05-10,0.3718821158263284,0.3718821158263284,0.3518257696071968,0.3570317029953003,235396000,-0.0037589856939384547,-0.0037589856939384547,45.34354587338898,0.3625949161061065,47.58053169928966,1.0
2002-05-13,0.3600933944621077,0.36882052651655195,0.3512136689951741,0.3665236532688141,265608000,-0.003231011209283985,-0.003231011209283985,49.68391570361348,0.3633092319538715,54.75867964199344,0.0
2002-05-14,0.37433167426513986,0.3931628307954701,0.37081047650081533,0.39209112524986267,526506400,-0.0007409649312598021,-0.0007409649312598021,59.104499699275955,0.3685423034622335,63.1446912103971,0.0
2002-05-15,0.38841735876118816,0.39775662813777474,0.3803023884209541,0.38703957200050354,335826400,0.0008153971633259594,0.0008153971633259594,56.840127252465166,0.3719054431964644,64.60507156126235,0.0
2002-05-16,0.38367083332690033,0.3896415216024598,0.37892446921122114,0.3859677314758301,227052000,0.0019399739515508774,0.0019399739515508774,56.346854738858546,0.3744622228836218,65.58025689989937,0.0
2002-05-17,0.3902545888170532,0.39469402910820883,0.37678109386152253,0.3829052448272705,236493600,0.002554643737294471,0.002554643737294471,54.8813560880745,0.375997317782467,59.16486473360496,0.0
2002-05-20,0.3761689471438664,0.38168093619853954,0.3755567849817595,0.37877190113067627,269914400,0.0026773844570256444,0.0026773844570256444,52.88224190117637,0.37650178748214136,52.11363410608409,1.0
2002-05-21,0.38014958520612074,0.3827525640433223,0.3582559146711274,0.35917502641677856,280991200,0.0011797538818371645,0.0011797538818371645,44.589223054085224,0.37335146728843904,51.25073761883482,1.0
2002-05-22,0.35779651927250256,0.3731073466617421,0.35703176361091205,0.37234172224998474,290875200,0.001043286815243405,0.001043286815243405,50.23590789822345,0.3731678772814473,51.880122231711916,0.0
2002-05-23,0.37433155468594576,0.38642639295146625,0.36851348552587243,0.38550814986228943,369398400,0.0019747921786914535,0.0019747921786914535,55.15708487022258,0.3754115632052367,58.99288768860256,0.0
2002-05-24,0.3825991003377445,0.3825991003377445,0.36682960393462316,0.3697386384010315,166174400,0.0014241325927034643,0.0014241325927034643,48.91754559043489,0.37438012233174484,59.97056472045071,0.0
2002-05-28,0.3626964698770318,0.3705044918570876,0.3587157022339897,0.3671359121799469,149716000,0.0007688498271539723,0.0007688498271539723,47.95335008513392,0.3730629932132361,61.125257963985604,0.0
2002-05-29,0.3662176685583183,0.3741791527414378,0.3590217834411992,0.3671359121799469,221793600,0.0002466898276248797,0.0002466898276248797,47.95335008513391,0.37198534211627443,58.97334111068633,1.0
2002-05-30,0.36392060002485344,0.37325989245098684,0.3599398597833146,0.37050431966781616,196375200,0.0001034837036343883,0.0001034837036343883,49.448885435906185,0.3717160653074638,58.663914671929874,1.0
2002-05-31,0.3688205397607468,0.37127003206040987,0.3564187473440571,0.3567248284816742,365495200,-0.0011091127981431304,-0.0011091127981431304,43.8925556832626,0.368990385884593,56.76650319164474,0.0
2002-06-03,0.3581033962499042,0.3590216138864047,0.34570160687045054,0.350754052400589,235110400,-0.0025228145561677073,-0.0025228145561677073,41.70575223486864,0.3656746888875013,50.6573632250124,1.0
2002-06-04,0.3502945269231234,0.3527448619453413,0.3395774476440573,0.3487641215324402,347821600,-0.0037604065491599337,-0.0037604065491599337,40.97308058517379,0.36260004027749015,38.86281289786763,1.0
2002-06-05,0.3495297585010088,0.3495297585010088,0.3421804395649935,0.34784504771232605,277082400,-0.004760492699699526,-0.004760492699699526,40.61816034417319,0.35991731435655117,30.080546707567887,1.0
2002-06-06,0.3515196988699417,0.35565305827478755,0.3374340411565055,0.3392713963985443,259996800,-0.006173723347521365,-0.006173723347521365,37.36643455747787,0.35616351109145894,30.03344551413242,1.0
2002-06-07,0.3331472694003223,0.3359037114988821,0.32044026500614775,0.32763612270355225,612376800,-0.008138769496298381,-0.008138769496298381,33.4524664773288,0.3509767132027486,27.749805915763872,1.0
2002-06-10,0.328860491514206,0.33437248215217663,0.326717080132575,0.32886049151420593,277575200,-0.009487915610914222,-0.009487915610914222,34.233128655792896,0.3469555819866499,34.341917314540055,1.0
2002-06-11,0.3313108030025811,0.33222902081997013,0.3124787780018699,0.31324440240859985,349496000,-0.011682542431520115,-0.011682542431520115,29.48260266168195,0.3408262766088226,34.13832523448587,0.0
2002-06-12,0.312478795780255,0.31768470476273275,0.3052829122345338,0.30757978558540344,528718400,-0.013720723277645563,-0.013720723277645563,27.96654120348203,0.33478146005910997,25.711256347376978,0.0
2002-06-13,0.306508062986898,0.3069676318227944,0.29670925104514156,0.29915958642959595,352083200,-0.015832923892849404,-0.015832923892849404,25.83951945959733,0.32830475576283463,16.732799938593406,1.0
2002-06-14,0.29456573670519,0.31171301919224687,0.27726580975782733,0.3077331483364105,424900000,-0.016623418879227803,-0.016623418879227803,31.548271729862655,0.3245644635034848,16.021958222894867,1.0
2002-06-17,0.3098766138216997,0.3158473026941432,0.3039050561992437,0.31446951627731323,324609600,-0.016515937806270253,-0.016515937806270253,35.734254238521004,0.32272901855327174,21.961907194925384,1.0
2002-06-18,0.31263213302246545,0.31523508647356796,0.3058958210299621,0.30849790573120117,353360000,-0.016719880965822165,-0.016719880965822165,33.76316407676207,0.32014154349471347,16.507789817889886,1.0
2002-06-19,0.2659366863721145,0.2694578840488333,0.2584347477395073,0.26210856437683105,1709467200,-0.02038969977760524,-0.02038969977760524,23.10236729314322,0.3095900927460076,9.717727016685537,0.0
2002-06-20,0.26287419004798884,0.2694578853527942,0.2579752057087318,0.26195594668388367,396636800,-0.02304472732613072,-0.02304472732613072,23.07655130263938,0.30092933891653045,9.85565739924419,0.0
2002-06-21,0.25981249068460127,0.26777312805892733,0.25705604912034885,0.25797516107559204,445177600,-0.02517981468673508,-0.02517981468673508,22.374240735906902,0.2931194883999962,9.689893687617163,0.0
2002-06-24,0.25675006113650495,0.27144788569020106,0.255678355409248,0.2644054889678955,431933600,-0.026052693844668906,-0.026052693844668906,26.277328996259953,0.2878987612305233,15.47353210280793,0.0
2002-06-25,0.26639534475828114,0.2706821661631135,0.25812775746912686,0.2624146044254303,301201600,-0.02659849373139872,-0.02659849373139872,25.844056783819056,0.28326527817505187,15.60404097463558,0.0
2002-06-26,0.25720960433015116,0.2647115436705996,0.24465519248667217,0.2533823251724243,558952800,-0.027443521688690076,-0.027443521688690076,23.917296561259036,0.2778320139927559,15.196938000912702,1.0
2002-06-27,0.25705597896931653,0.2644053209511759,0.2513913727532314,0.2611902058124542,251658400,-0.027169983066409498,-0.027169983066409498,28.85507292509195,0.2748062306872465,19.755467303640412,1.0
2002-06-28,0.26180240247213515,0.27282553538003446,0.2602711285950545,0.27129513025283813,269858400,-0.02583995190480398,-0.02583995190480398,34.756628038087634,0.2741678487900814,18.92678753665762,1.0
2002-07-01,0.27114163221350157,0.27374458538245877,0.26103674372086033,0.2611902058124542,222689600,-0.025309523150587543,-0.025309523150587543,31.906367408738106,0.27180827733960367,19.475816267567254,1.0
2002-07-02,0.26073076863494754,0.26272156064272467,0.2576691143442916,0.25935298204421997,305188800,-0.024752076613546725,-0.024752076613546725,31.4021475391367,0.2695436781949884,20.431452958371075,1.0
2002-07-03,0.2573631234233199,0.27068229393357957,0.2564440110235091,0.26869234442710876,199029600,-0.02328823544300168,-0.02328823544300168,36.86422627435756,0.2693888902371921,24.23757263836274,1.0
2002-07-05,0.2711416672577672,0.28706378291766865,0.2711416672577672,0.2869111895561218,161649600,-0.020422603171536546,-0.020422603171536546,45.91190949125189,0.27257476284063387,28.340675690583907,1.0
2002-07-08,0.28354268298885715,0.28492046966769463,0.2706822163881049,0.27573466300964355,211204000,-0.01883628823125838,-0.01883628823125838,41.94115564377865,0.2731492901440902,22.59163485217069,0.0
2002-07-09,0.27695979877850274,0.28002145291181685,0.26731444994044695,0.2683861553668976,226749600,-0.017964996073125405,-0.017964996073125405,39.52095159857578,0.27228326563914607,23.311882683951755,0.0
2002-07-10,0.2711417710867452,0.2781841669409235,0.2640993752325669,0.265171080827713,206880800,-0.017334103649530253,-0.017334103649530253,38.47487054503975,0.2709901411279764,31.625141466160784,0.0
2002-07-11,0.2642519809200678,0.28094059504183855,0.25981253979119734,0.28017497062683105,373676800,-0.015445383576988658,-0.015445383576988658,45.69837980470729,0.2726601101277682,40.94716791135225,1.0
2002-07-12,0.28400229413065997,0.28767695462064585,0.2642520224440407,0.2680801451206207,443492000,-0.014754430756239445,-0.014754430756239445,41.471447288425004,0.2718273892173777,40.76035579436025,1.0
2002-07-15,0.26685492020948215,0.28476785782392117,0.25736303303697244,0.27910324931144714,295993600,-0.013165608345771795,-0.013165608345771795,46.342717018915074,0.27315027287084487,38.94736490016389,1.0
2002-07-16,0.27787807364613076,0.28430833248725385,0.26961051038819844,0.27343863248825073,446768000,-0.01222264730528122,-0.01222264730528122,44.302151608902854,0.27320270189219137,48.42652238261078,1.0
2002-07-17,0.24695204581772287,0.24802375135063282,0.23256033060473558,0.23929664492607117,1215485600,-0.014068148092702848,-0.014068148092702848,34.45476011508007,0.26703796426198767,42.721708760602496,0.0
2002-07-18,0.23730656586766782,0.2382248087356734,0.22582389242735568,0.22949855029582977,559462400,-0.016135346878505985,-0.016135346878505985,32.23998932257447,0.2602126162681408,35.77941125202465,0.0
2002-07-19,0.22505830747211358,0.23225418874842269,0.22245535380178522,0.22903907299041748,385207200,-0.01760772193016802,-0.01760772193016802,32.13566777878464,0.2545446993085547,30.00671496703993,0.0
2002-07-22,0.22582397936315646,0.2325602925831638,0.22368054309629423,0.22842693328857422,430897600,-0.01860946598469221,-0.01860946598469221,31.98716790942168,0.24979601457764916,36.241410732701205,0.0
2002-07-23,0.2281199637032563,0.23164202929509115,0.22107757001947956,0.22153711318969727,399890400,-0.019731849784760447,-0.019731849784760447,30.29053567410828,0.24465803250711243,35.9680131600545,0.0
2002-07-24,0.21939369755322602,0.23301981018333748,0.2181685301939891,0.2327137291431427,406593600,-0.019494764027447764,-0.019494764027447764,36.20213758852252,0.24248634098639063,37.74336583292601,1.0
2002-07-25,0.22857946698965173,0.2288855479835643,0.2144946820796902,0.2198532074689865,479354400,-0.02011276108586829,-0.02011276108586829,32.75955498280775,0.23837122580140804,33.18455344263854,1.0
2002-07-26,0.2213836775587799,0.22245538295188239,0.21127962899422684,0.2195463478565216,207704000,-0.020392220390344606,-0.020392220390344606,32.67970146262734,0.23494852072051958,33.48151399923603,1.0
2002-07-29,0.2216897505851268,0.2311825053868106,0.22000588308533334,0.22995731234550476,274960000,-0.019548275722190922,-0.019548275722190922,38.18505805555398,0.2340410282886987,37.663148192125604,1.0
2002-07-30,0.22735526727066163,0.2374593172497234,0.22291495738389938,0.23623499274253845,354838400,-0.018163509517780785,-0.018163509517780785,41.302183547219556,0.23443993091666954,42.442547032248804,1.0
2002-07-31,0.23577542405711224,0.2360815051509398,0.22811999836552732,0.23363201320171356,310699200,-0.017079232260969357,-0.017079232260969357,40.392648603696145,0.2342930367866775,41.27927593406453,0.0
2002-08-01,0.23133511634901688,0.23608150688621893,0.22551791467779606,0.2265896201133728,228956000,-0.016596878505432344,-0.016596878505432344,37.95722230530809,0.23289241557334936,43.28378731991648,0.0
2002-08-02,0.2256704987474825,0.2296512392291773,0.2181685610085207,0.22123105823993683,179060000,-0.016457291427545817,-0.016457291427545817,36.17017542563952,0.23077216878545617,38.68008319093217,1.0
2002-08-05,0.22214931202760213,0.2250583472560033,0.21388174958862438,0.2141878306865692,204024800,-0.01672223376191992,-0.01672223376191992,33.91031557206198,0.22775683458565854,31.51845246644458,1.0
2002-08-06,0.21755644467791138,0.23317251116425652,0.2155664956170967,0.22567054629325867,272053600,-0.015823242793024994,-0.015823242793024994,40.4434012203409,0.22737750944158583,44.09033918405243,0.0
2002-08-07,0.2310290119499434,0.2351632398779872,0.219699796544755,0.2301107943058014,333474400,-0.014584375465476834,-0.014584375465476834,42.79813683052585,0.22787447032598865,53.93981375485293,0.0
2002-08-08,0.22613004233442383,0.23546933533896394,0.22613004233442383,0.23424416780471802,227348800,-0.013117821405911861,-0.013117821405911861,44.97897309924771,0.22903259714030305,61.279684677655275,0.0
2002-08-09,0.23347855118869265,0.23347855118869265,0.2258240189565941,0.22965127229690552,205716000,-0.01218570579968603,-0.01218570579968603,43.01645313947302,0.22914508353241259,54.033518670919904,0.0
2002-08-12,0.22811989564502116,0.2299572245792582,0.2249047808096628,0.22949855029582977,179765600,-0.011328730304299345,-0.011328730304299345,42.949347218949974,0.22920935021667024,57.04730115912715,0.0
2002-08-13,0.22812000792055012,0.23286639862167166,0.2227614805576064,0.22337448596954346,269869600,-0.011016737764947437,-0.011016737764947437,40.23858302774622,0.22814846580810172,48.20722049246972,1.0
2002-08-14,0.2245988397269155,0.23500984025722074,0.22260889067451134,0.2322542667388916,399084000,-0.00993839371673283,-0.00993839371673283,45.600018775308506,0.22889497506824533,60.084222028044266,1.0
2002-08-15,0.23347853032287638,0.24113395617246453,0.22980473947398788,0.23899054527282715,322078400,-0.008442912272071473,-0.008442912272071473,49.31488462075593,0.2307305332872602,66.77146743167512,0.0
2002-08-16,0.23654103674053362,0.2464924661935136,0.2339380827732951,0.24205218255519867,245224000,-0.0069307900775513465,-0.0069307900775513465,50.95420759539474,0.2327890149723399,66.64084726617806,0.0
