Date,Open,High,Low,Close,Volume,Return,Vol-5d,MACD,RSI,EMA,MFI,signal
2002-02-06,0.39193848675163745,0.39775655710101526,0.36973872842358196,0.37770020961761475,597576000,-0.030646997089917805,0.034578331538601084,0.01296604654544975,62.186029388083625,0.3706571775393352,70.46961456369864,0.0
2002-02-07,0.3773940895503368,0.3871920562862548,0.36866698492755273,0.37203556299209595,347832800,-0.014997732278871911,0.029777869470819618,0.012350342759161526,58.74513938541283,0.3709077930762008,62.328712774362,0.0
2002-02-08,0.3735659322989158,0.3772405910700542,0.3577964096529483,0.3679013252258301,355331200,-0.011112480035554317,0.026197686105260604,0.011397412361095038,56.296814246907914,0.37036116255795154,61.84549454689558,0.0
2002-02-11,0.3663701733896821,0.3827527323063811,0.36346200657667155,0.3824457824230194,398602400,0.03953358196864731,0.030424176283260163,0.01168117102949573,62.25653216855769,0.37255836616978205,68.09298342535925,0.0
2002-02-12,0.3775467845189418,0.38336485543921783,0.37433166793647626,0.3783124089241028,224280000,-0.010807737171866005,0.02915294404102104,0.01144064251588467,59.76232838158688,0.3736045557614767,66.97234299340445,0.0
2002-02-13,0.3786185118771106,0.38642653214205874,0.3773941873172073,0.38290533423423767,312872000,0.01214056214332726,0.025203341013369292,0.011488203761973514,61.603151275531644,0.3752956063928877,66.92749239453228,1.0
2002-02-14,0.38351739023719567,0.3862738316820793,0.37325988049617986,0.37662845849990845,260170400,-0.016392761273180456,0.025469506763355153,0.0108938277137266,57.71698287052587,0.37553794313961875,65.81443539398177,1.0
2002-02-15,0.3755568334563621,0.38244576666567237,0.3651458593639075,0.36591148376464844,260187200,-0.02845503172528485,0.026936711477374153,0.009449086925378769,51.71804768850099,0.373787677798715,61.505040044961035,1.0
2002-02-19,0.363768063211967,0.3654519309303678,0.34417125766882817,0.3463146686553955,390258400,-0.053556163112545185,0.017749180219386408,0.006646206903851037,42.93105807833959,0.3687925852272024,59.94122032617015,1.0
2002-02-20,0.34861073786646246,0.35519443372336046,0.3421805041824584,0.35412272810935974,285443200,0.022546141300568756,0.053812455514435815,0.004997343175006164,46.808809793225976,0.3661253384785037,53.44956077118865,1.0
2002-02-21,0.3509075878035209,0.35213191230979746,0.3284017458629081,0.3291673958301544,446751200,-0.0704708574127404,0.04954767009303109,0.0016578098361169635,37.93640612788283,0.3594057125424402,45.152374269046135,1.0
2002-02-22,0.3316167801142053,0.35136617353923877,0.32916728870016204,0.3481510579586029,406476000,0.05767175719384965,0.0610708731008955,0.0005368401268792677,46.27830171681207,0.3573594117090152,44.857611952067835,1.0
2002-02-25,0.34983578524950887,0.37846577137831583,0.3423338485334642,0.36453360319137573,426848800,0.04705585365396425,0.0711169868366411,0.000959339374656365,52.24376251349154,0.3586638101603534,43.530593754625166,1.0
2002-02-26,0.3660640361424303,0.3731072734289497,0.3559599882070345,0.3623902201652527,260131200,-0.005879795462910398,0.03404330624483559,0.0011084425396382103,51.43895961196236,0.3593413392521533,40.92523456929734,0.0
2002-02-27,0.3665235693404528,0.3712699337130477,0.3205936525882656,0.3362097144126892,1030159200,-0.07224396326320548,0.05977573648189932,-0.0008758439585393463,42.77182077617689,0.3551355892813416,38.29046805642977,1.0
2002-02-28,0.33911875932989355,0.3458550723695137,0.32687043196173493,0.33222895860671997,456937600,-0.01184009752045101,0.04881232536780179,-0.0027380564193137946,41.62341987171,0.35097074734050127,37.85549097135617,0.0
